FILMID	TITLE	YEAR	DIRECTOR	TIME_INTERVAL_START_TIMESTAMP	TIME_INTERVAL_END_TIMESTAMP
EdK15	T:Tarzan and the Green Goddess	1935	D:Kull	2005-07-08 08:14:51.876	2005-07-08 09:27:41.946
EDm18	T:Tender Comrade	1943	D:Dmytryk	2005-07-08 12:08:02.951	2005-07-08 13:12:12.403
EDm20	T:Captive Wild Woman	1943	D:Dmytryk	2005-07-08 03:30:51.565	2005-07-08 03:44:55.94
EDm22	T:Murder, My Sweet	1944	D:Dmytryk	2005-07-08 04:37:42.077	2005-07-08 05:03:59.892
EDm24	T:Cornered	1945	D:Dmytryk	2005-07-07 19:32:06.704	2005-07-07 20:01:22.066
EDm25	T:Till the End of Time	1946	D:Dmytryk	2005-07-08 00:41:27.374	2005-07-08 01:37:13.401
EDm26	T:Crossfire	1947	D:Dmytryk	2005-07-08 13:24:48.906	2005-07-08 14:22:28.654
EDm34	T:The Caine Mutiny	1954	D:Dmytryk	2005-07-07 16:47:29.624	2005-07-07 17:39:42.698
EDm35	T:Broken Lance	1954	D:Dmytryk	2005-07-08 11:25:33.078	2005-07-08 11:41:19.029
EDm37	T:Soldier of Fortune	1955	D:Dmytryk	2005-07-08 09:01:44.89	2005-07-08 09:58:23.145
EDm38	T:The Left Hand of God	1955	D:Dmytryk	2005-07-08 08:46:40.811	2005-07-08 09:58:01.757
EDm39	T:The Mountain	1956	D:Dmytryk	2005-07-07 17:22:15.272	2005-07-07 18:33:46.879
EDm40	T:Raintree County	1958	D:Dmytryk	2005-07-08 14:26:20.254	2005-07-08 15:35:12.223
EDm43	T:The Blue Angel	1959	D:Dmytryk	2005-07-08 08:10:47.738	2005-07-08 09:23:31.052
EDm58	T:Bluebeard	1972	D:Dmytryk	2005-07-08 10:39:38.395	2005-07-08 11:33:31.494
GNj1	T:Anne of Green Gables	1934	D:Nicholls	2005-07-08 11:40:11.258	2005-07-08 11:47:46.604
GWh10	T:George White's 1935 Scandals	1935	D:G.White	2005-07-08 13:08:58.23	2005-07-08 14:15:02.779
LoK20	T:Bulldog Drummond Comes Back	1937	D:L.King	2005-07-07 18:58:16.663	2005-07-07 19:36:11.886
LoK30	T:The Way of All Flesh	1940	D:L.King	2005-07-08 03:49:30.558	2005-07-08 04:38:25.635
LoK50	T:Dangerous Mission	1954	D:L.King	2005-07-08 09:34:56.022	2005-07-08 10:28:08.017
MxR10	T:A Midsummer Night's Dream	1935	D:M.Reinhardt	2005-07-08 03:53:20.507	2005-07-08 05:05:18.644
TWa10	T:Foreign Affaires	1935	D:Walls	2005-07-08 07:39:59.461	2005-07-08 07:44:10.204
xMe10	T:Invitation to the Waltz	1935	D:Merzbach	2005-07-08 11:10:45.782	2005-07-08 11:12:10.363
BDH10	T:The Tenth Man	1936	D:Hurst	2005-07-07 20:02:41.488	2005-07-07 20:15:56.997
FMD20	T:Along the Navajo Trail	1946	D:F.McDonald	2005-07-08 03:23:36.351	2005-07-08 04:28:48.26
GDo23	T:Rogues of Sherwood Forest	1950	D:G.Douglas	2005-07-08 07:50:12.22	2005-07-08 08:20:07.519
GDo39	T:The McConnell Story	1955	D:G.Douglas	2005-07-08 07:39:53.552	2005-07-08 07:51:30.649
GDo49	T:Bombers B-52	1958	D:G.Douglas	2005-07-08 10:19:59.321	2005-07-08 10:55:12.429
GDo50	T:The Fiend Who Walked the West	1958	D:G.Douglas	2005-07-08 04:56:31.002	2005-07-08 05:02:26.167
GDo71	T:Harlow	1965	D:G.Douglas	2005-07-07 16:23:27.169	2005-07-07 17:36:24.507
GDo74	T:Stagecoach	1966	D:G.Douglas	2005-07-08 06:43:51.664	2005-07-08 06:44:33.916
GDo79	T:The Detective	1968	D:G.Douglas	2005-07-08 08:15:22.223	2005-07-08 08:32:20.0
GDo83	Tm:They Call Me Mr.~Tibbs	1970	D:G.Douglas	2005-07-08 11:42:58.655	2005-07-08 13:07:27.314
GDo92	Tm:Viva Knievel	1977	D:G.Douglas	2005-07-08 12:36:15.939	2005-07-08 13:40:38.05
HaF35	T:The Man Who Watched Trains Go By	1952	D:H.French	2005-07-08 01:44:48.575	2005-07-08 02:08:38.49
HaF37	T:Rob Roy the Highland Rogue	1953	D:H.French	2005-07-08 06:58:02.37	2005-07-08 07:51:49.753
HCP1	T:Beloved Enemy	1936	D:Porter	2005-07-07 19:56:17.685	2005-07-07 20:30:51.416
HCP5	T:Congo Maisie	1938	D:H.Potter	2005-07-08 10:42:43.012	2005-07-08 11:21:27.136
HCP6	T:The Story of Vernon and Irene Castle	1939	D:H.Potter	2005-07-08 13:36:40.073	2005-07-08 14:16:23.838
HCP10	T:Helzapoppin	1942	D:H.Potter	2005-07-08 03:00:43.262	2005-07-08 03:24:06.555
HCP11	T:Victory through Air Power	1943	D:H.Potter	2005-07-08 00:40:52.478	2005-07-08 00:48:37.113
HCP12	T:Mr.~Lucky	1943	D:H.Potter	2005-07-07 22:52:20.268	2005-07-07 23:05:12.011
HCP22	T:The Farmer's Daughter	1947	D:H.Potter	2005-07-08 02:03:40.275	2005-07-08 03:08:53.99
HCP24	T:Mr.~Baldings Builds His Dream House	1948	D:H.Potter	2005-07-08 09:22:23.552	2005-07-08 09:24:32.078
HCP28	T:Three for the Show	1955	D:H.Potter	2005-07-08 13:29:08.23	2005-07-08 14:53:14.99
HeM20	T:Strange Boarders	1938	D:Mason	2005-07-08 06:15:15.231	2005-07-08 06:41:30.007
HeM30	T:Back Room Boy	1941	D:Mason	2005-07-08 14:59:21.382	2005-07-08 15:05:26.487
HKo10	T:First Love	1939	D:Koster	2005-07-07 20:42:56.906	2005-07-07 20:50:52.627
HKo12	T:Spring Parade	1940	D:Koster	2005-07-08 05:21:35.077	2005-07-08 06:09:48.971
HKo13	T:It Started with Eve	1941	D:Koster	2005-07-07 22:27:28.767	2005-07-07 22:50:47.103
HKo17	T:Luck of the Irish	1947	D:Koster	2005-07-08 11:40:04.875	2005-07-08 12:21:56.709
HKo21	T:The Inspector General	1949	D:Koster	2005-07-08 02:57:29.692	2005-07-08 02:58:20.274
HKo22	T:Wabash Avenue	1950	D:Koster	2005-07-08 15:00:38.119	2005-07-08 15:46:49.835
HKo23	T:My Blue Heaven	1950	D:Koster	2005-07-07 23:16:29.05	2005-07-08 00:27:25.106
HKo24	T:Harvey	1950	D:Koster	2005-07-08 02:00:11.59	2005-07-08 02:43:48.619
HKo26	T:No Highway in the Sky	1951	D:Koster	2005-07-07 20:40:05.875	2005-07-07 20:51:30.771
HKo29	T:The Robe	1953	D:Koster	2005-07-08 09:15:59.106	2005-07-08 09:35:15.639
HKo30	T:D\'esir\'ee	1954	D:Koster	2005-07-08 04:28:52.1	2005-07-08 05:22:05.715
HKo36	T:My Man Godfrey	1957	D:Koster	2005-07-08 15:22:38.897	2005-07-08 15:54:44.16
HKo39	T:The Naked Maja	1959	D:Koster	2005-07-07 17:00:22.926	2005-07-07 17:33:20.695
HKo41	T:Flower Drum Song	1960	D:Koster	2005-07-07 17:05:43.295	2005-07-07 18:22:56.724
HKo43	T:Mr. Hobbs Takes a Vacation	1962	D:Koster	2005-07-08 06:47:29.335	2005-07-08 06:58:34.851
HWa9	T:Where No Vultures Fly	1951	D:Watt	2005-07-07 20:03:14.454	2005-07-07 20:42:21.111
JFll	T:We're Only Human	1936	D:Flood	2005-07-08 09:46:05.485	2005-07-08 10:38:06.459
LaH10	T:Dracula's Daughter	1936	D:Hillyer	2005-07-07 20:17:37.337	2005-07-07 21:42:08.707
LeS80	T:The Vampire's Ghost	1946	D:Selander	2005-07-08 07:51:49.131	2005-07-08 08:29:52.51
LeS90	T:Belle Starr's Daughter	1948	D:Selander	2005-07-08 12:49:27.28	2005-07-08 14:13:55.615
LeS100	T:Sky Dragon	1949	D:Selander	2005-07-08 00:59:46.388	2005-07-08 02:19:00.444
LeS110	T:Fort Algiers	1953	D:Selander	2005-07-08 07:44:03.55	2005-07-08 08:06:43.265
MC2	T:Drole de Drames	1937	D:Carne	2005-07-08 14:25:37.691	2005-07-08 14:39:08.186
MC3	T:Quai des Brumes	1938	D:Carne	2005-07-07 22:56:32.814	2005-07-07 23:59:36.035
MC5	T:Le Jour se L\`eve	1939	D:Carne	2005-07-08 14:43:13.605	2005-07-08 15:50:12.716
MC6	T:Les Visiteur du Soir	1942	D:Carne	2005-07-08 14:49:58.956	2005-07-08 14:54:19.654
MC7	T:Les Enfants du Paradis	1944	D:Carne	2005-07-08 13:09:05.127	2005-07-08 13:14:44.045
NF1	T:I Cover Chinatown	1936	D:N.Foster	2005-07-08 03:40:46.832	2005-07-08 04:45:28.617
NF3	T:Think Fast, Mr.~Moto	1937	D:N.Foster	2005-07-08 04:02:22.793	2005-07-08 04:57:53.055
NF4	T:Thank You, Mr.~Moto	1937	D:N.Foster	2005-07-07 16:46:09.844	2005-07-07 17:59:14.119
NF6	T:Mr.~Moto Takes a Chance	1938	D:N.Foster	2005-07-07 16:11:42.22	2005-07-07 17:22:53.126
NF7	T:Mysterious Mr.~Moto	1938	D:N.Foster	2005-07-07 15:36:43.463	2005-07-07 16:43:16.757
NF9	T:Charlie Chan in Reno	1939	D:N.Foster	2005-07-08 06:15:52.039	2005-07-08 07:13:05.347
NF10	T:Mr.~Moto's Last Warning	1939	D:N.Foster	2005-07-07 15:56:03.227	2005-07-07 16:35:16.984
NF12	T:Mr.~Moto Takes a Vacation	1939	D:N.Foster	2005-07-08 13:19:13.677	2005-07-08 14:27:50.161
NF13	T:Charlie Chan at Treasure Island	1939	D:N.Foster	2005-07-08 05:43:01.621	2005-07-08 07:02:56.504
NF14	T:Charlie Chan in Panama	1940	D:N.Foster	2005-07-08 10:17:17.439	2005-07-08 10:36:40.042
NF16	T:Journey into Fear	1942	D:N.Foster	2005-07-07 16:03:04.981	2005-07-07 16:56:23.162
NF21	Tm:Davy Crockett	1955	D:N.Foster	2005-07-08 04:41:07.057	2005-07-08 05:03:07.331
NF25	Tm:Davy Crockett and the River Pirates	1958	D:N.Foster	2005-07-08 15:09:35.363	2005-07-08 16:03:54.619
NF27	T:The Sign of Zorro	1960	D:N.Foster	2005-07-07 15:54:59.816	2005-07-07 16:07:58.886
NF30	T:The Return of Mr.~Moto	1965	D:N.Foster	2005-07-08 09:24:59.407	2005-07-08 09:42:11.705
VtH5	T:Kreuzer Sonata	1936	D:Harlan	2005-07-07 20:10:33.967	2005-07-07 20:35:39.898
VtH10	T:Jew Suss	1940	D:Harlan	2005-07-08 01:32:52.438	2005-07-08 02:53:30.945
VtH15	T:Der Grosse Konig	1941	D:Harlan	2005-07-08 13:27:45.963	2005-07-08 13:40:26.818
VtH20	T:Opfergang	1943	D:Harlan	2005-07-08 04:03:23.075	2005-07-08 05:28:29.369
VtH23	T:Kolberg	1943	D:Harlan	2005-07-08 06:24:41.598	2005-07-08 06:26:50.152
VtH25	T:Die Baue Stunde	1951	D:Harlan	2005-07-07 19:03:05.5	2005-07-07 20:08:41.953
VtH30	T:The Third Sex	1957	D:Harlan	2005-07-08 02:59:24.942	2005-07-08 03:41:23.711
WCl14	T:Nancy Drew Detective	1938	D:Clemens	2005-07-07 17:15:09.994	2005-07-07 18:44:09.074
WCl15	T:Nancy Drew Reporter	1939	D:Clemens	2005-07-08 15:02:52.391	2005-07-08 15:55:24.814
WCl16	T:Nancy Drew Trouble Shooter	1939	D:Clemens	2005-07-07 22:48:11.078	2005-07-08 00:13:53.756
WCl17	T:Nancy Drew and the Hidden Staircase	1939	D:Clemens	2005-07-08 03:35:53.292	2005-07-08 04:29:27.395
WCl18	T:The Dead End Kids on Dress Parade	1940	D:Clemens	2005-07-08 09:31:14.931	2005-07-08 10:54:47.39
WCl19	T:Calling Philo Vance	1938	D:Clemens	2005-07-08 04:13:11.212	2005-07-08 04:43:48.822
WCl28	T:The Falcon in Danger	1943	D:Clemens	2005-07-08 13:47:58.503	2005-07-08 13:53:56.39
WCl29	T:The Falcon and The Co-Eds	1943	D:Clemens	2005-07-08 02:48:37.241	2005-07-08 04:04:17.723
WCl30	T:The Falcon Out West	1944	D:Clemens	2005-07-08 11:10:39.339	2005-07-08 12:16:58.369
WCl31	T:Crime By Night	1944	D:Clemens	2005-07-08 02:52:50.227	2005-07-08 04:10:18.211
WlH10	T:Bunker Bean	1936	D:W.Hamilton	2005-07-08 00:29:51.33	2005-07-08 01:18:26.528
xWi1	T:Charlie Chan's Secret	1936	D:Wiles	2005-07-08 01:03:36.379	2005-07-08 02:32:40.02
AKi1	T:Keep Fit	1937	D:Kimmins	2005-07-08 09:55:33.594	2005-07-08 10:46:37.231
AKi7	T:It's in the Air	1938	D:Kimmins	2005-07-08 03:41:11.186	2005-07-08 04:05:29.689
AKi25	T:Mr.~Denning Drives North	1951	D:Kimmins	2005-07-07 21:07:01.767	2005-07-07 22:34:52.086
AKi30	T:The Captain's Paradise	1953	D:Kimmins	2005-07-07 17:29:00.772	2005-07-07 17:43:42.787
AKi40	T:The Amorous Prawn	1962	D:Kimmins	2005-07-08 08:56:27.386	2005-07-08 09:03:42.737
AMx5	T:Sierra de Teruel	1938	D:A.Malraux	2005-07-08 00:30:13.721	2005-07-08 01:11:49.881
GrR1	T:Lancer Spy	1937	D:Ratoff	2005-07-07 23:35:13.027	2005-07-07 23:40:37.926
GrR3	T:Intermezzo	1939	D:Ratoff	2005-07-08 07:50:12.987	2005-07-08 08:59:13.284
GrR4	T:Barricade	1939	D:Ratoff	2005-07-07 21:57:47.04	2005-07-07 23:25:09.826
GrR5	T:Daytime Wife	1939	D:Ratoff	2005-07-08 04:32:26.815	2005-07-08 05:30:04.566
GrR6	T:Rose of Washington Square	1939	D:Ratoff	2005-07-08 09:57:13.504	2005-07-08 10:11:29.233
GrR7	T:Wife, Husband and Friend	1939	D:Ratoff	2005-07-08 09:10:11.506	2005-07-08 09:44:09.31
GrR10	T:I was an Adventuress	1940	D:Ratoff	2005-07-08 02:03:45.88	2005-07-08 02:35:06.309
GrR15	T:Irish Eyes are Smiling	1944	D:Ratoff	2005-07-07 21:08:06.081	2005-07-07 22:25:41.324
IBt20	T:Happy is the Bride	1957	D:J.Boulting	2005-07-08 11:56:48.513	2005-07-08 12:24:22.851
IBt24	T:I'm Allright Jack	1959	D:J.Boulting	2005-07-08 15:09:04.165	2005-07-08 15:30:09.893
IFa8	T:Broadway Musketeers	1938	D:Farrow	2005-07-08 07:18:34.925	2005-07-08 08:00:16.335
IFa14	T:A Bill of Divorcement	1940	D:Farrow	2005-07-08 09:55:30.025	2005-07-08 10:54:40.838
IFa17	T:China	1943	D:Farrow	2005-07-07 22:45:29.572	2005-07-07 23:30:22.71
IFa18	T:The Hitler Gang	1944	D:Farrow	2005-07-07 22:57:42.553	2005-07-07 22:59:11.415
IFa24	T:Calcutta	1947	D:Farrow	2005-07-07 16:45:16.639	2005-07-07 17:50:16.317
IFa25	T:The Big Clock	1948	D:Farrow	2005-07-08 11:32:08.969	2005-07-08 12:24:47.095
IFa28	T:Alias Nick Beal	1949	D:Farrow	2005-07-08 14:57:54.912	2005-07-08 15:12:39.565
IFa34	T:Hondo	1954	D:Farrow	2005-07-08 13:47:06.687	2005-07-08 15:15:29.026
IFa45	T:The Unholy Wife	1957	D:Farrow	2005-07-08 07:02:00.748	2005-07-08 08:01:41.531
JPH2	T:Ebb Tide	1938	D:J.Hogan	2005-07-08 07:21:21.534	2005-07-08 08:48:10.018
DvH10	T:Snow White and the Seven Dwarfs	1937	D:Hand	2005-07-08 04:58:47.718	2005-07-08 06:05:25.017
GeS29	T:Last of the Redmen	1947	D:G.Sherman	2005-07-08 11:22:41.776	2005-07-08 11:49:54.618
MP4	T:The Thief of Bagdad	1940	D:M.Powell	2005-07-07 21:15:47.594	2005-07-07 22:45:02.686
MP8	T:The Life and Death of Colonel Blimp	1943	D:M.Powell	2005-07-08 09:04:03.567	2005-07-08 09:21:21.171
MP12	T:A Matter of Life and Death	1946	D:M.Powell	2005-07-08 03:39:47.522	2005-07-08 05:03:14.197
MP13	T:Black Narcissus	1946	D:M.Powell	2005-07-08 00:25:08.592	2005-07-08 00:29:41.861
MP15	T:The Red Shoes	1946	D:M.Powell	2005-07-08 07:39:03.144	2005-07-08 08:23:36.489
MP17	T:Gone to Earth	1950	D:M.Powell	2005-07-08 11:40:26.636	2005-07-08 11:50:08.933
MP18	T:The Elusive Pimpernel	1951	D:M.Powell	2005-07-08 11:58:06.937	2005-07-08 12:51:09.548
MP20	T:The Wild Heart	1952	D:M.Powell	2005-07-08 08:48:46.892	2005-07-08 08:51:30.577
MP25	T:Oh Rosalinda!!	1955	D:M.Powell	2005-07-08 14:34:55.858	2005-07-08 14:57:08.746
MP31	T:The Battle of the River Plate	1956	D:M.Powell	2005-07-08 01:49:10.865	2005-07-08 02:54:33.404
MP35	T:Peeping Tom	1960	D:M.Powell	2005-07-08 04:25:27.274	2005-07-08 05:25:19.856
MP47	T:The Age of Consent	1969	D:M.Powell	2005-07-08 13:02:24.894	2005-07-08 13:19:09.851
ChJ25	T:Bluebeard	1951	D:ChristianJaque	2005-07-08 02:28:10.7	2005-07-08 02:44:39.356
GaK20	Tm:Some Kind of Hero	1982	D:Kanin	2005-07-07 19:39:52.386	2005-07-07 20:15:49.643
GWg23	T:The Climax	1944	D:Waggner	2005-07-08 10:46:33.487	2005-07-08 12:01:27.459
JoL2	T:Picnic	1956	D:J.Logan	2005-07-08 11:22:10.533	2005-07-08 12:34:56.615
JoL3	T:Bus Stop	1956	D:J.Logan	2005-07-08 10:11:14.387	2005-07-08 10:59:52.803
JoL4	T:Sayonara	1957	D:J.Logan	2005-07-08 05:43:52.879	2005-07-08 06:12:37.134
AnS3	T:Stormy Weather	1942	D:And.Stone	2005-07-07 21:44:19.259	2005-07-07 22:20:24.88
ChV26	T:The Loves of Carmen	1948	D:Ch.Vidor	2005-07-08 11:09:52.207	2005-07-08 11:16:32.876
ChV46	T:A Farewell to Arms	1957	D:Ch.Vidor	2005-07-07 21:37:46.593	2005-07-07 22:08:25.109
DFl10	T:Gulliver's Travels	1939	D:D.Fleischer	2005-07-08 04:28:57.199	2005-07-08 05:47:57.135
DFl11	T:Mr.~Bug goes to Town	1941	D:D.Fleischer	2005-07-07 22:41:44.698	2005-07-07 22:44:50.543
JqT7	T:Out of the Past	1947	D:J.Tourneur	2005-07-07 17:35:21.682	2005-07-07 18:00:16.872
JVK35	T:Two Tickets to Broadway	1951	D:Kern	2005-07-08 05:55:23.144	2005-07-08 07:10:32.143
PGy16	T:Barricade	1950	D:Godfrey	2005-07-08 08:29:46.534	2005-07-08 08:55:29.698
RRw35	T:Hit the Deck	1955	D:Rowland	2005-07-07 21:13:28.118	2005-07-07 21:27:12.103
ADT18	T:House of Wax	1953	D:deToth	2005-07-08 07:37:55.052	2005-07-08 08:22:07.975
ADT23	T:Tanganyika	1954	D:deToth	2005-07-08 13:11:26.419	2005-07-08 13:48:48.506
CJo20	T:Duck Amuck	1945	D:Ch.Jones	2005-07-07 21:10:10.816	2005-07-07 21:37:36.298
CJo30	T:What's Opera, Doc?	1957	D:Ch.Jones	2005-07-08 12:23:13.774	2005-07-08 13:35:09.063
CJo40	T:Gay Puree	1962	D:Ch.Jones	2005-07-08 14:53:50.023	2005-07-08 15:56:39.742
GPa2.	T:Caesar and Cleopatra	1945	D:G.Pascal	2005-07-07 17:07:30.826	2005-07-07 17:42:35.567
IgR2	T:I'm Still Alive	1940	D:Reis	2005-07-08 03:25:59.541	2005-07-08 04:08:46.484
IgR5	T:The Big Street	1942	D:Reis	2005-07-08 06:10:45.118	2005-07-08 07:26:21.482
IgR10	T:The Bachelor and the Bobbysoxer	1947	D:Reis	2005-07-07 23:32:13.049	2005-07-08 00:51:09.395
IgR14	T:Dancing in the Dark	1949	D:Reis	2005-07-08 10:35:58.188	2005-07-08 10:55:31.885
IgR15	T:Three Husbands	1950	D:Reis	2005-07-08 07:07:25.957	2005-07-08 08:01:14.65
IgR19	T:New Mexico	1952	D:Reis	2005-07-08 09:37:43.771	2005-07-08 11:06:29.593
IHw10	T:Spellbound	1940	D:Harlow	2005-07-08 00:29:14.173	2005-07-08 01:45:14.004
JnD10	T:Symphonie Pastorale	1946	D:Delannoy	2005-07-08 03:24:57.204	2005-07-08 04:48:50.789
JnD11	T:Les Jeux Sont Faits	1947	D:Delannoy	2005-07-08 13:02:07.355	2005-07-08 13:51:19.552
JnD33	T:Notre Dame de Paris	1956	D:Delannoy	2005-07-08 13:11:14.518	2005-07-08 13:59:23.338
JnD36	T:Inspector Maigret	1957	D:Delannoy	2005-07-07 23:07:54.429	2005-07-07 23:37:19.614
LSh1	T:Charlie Chan at the Wax Museum	1940	D:Shores	2005-07-08 01:56:57.11	2005-07-08 02:13:04.176
NSm10	T:Calling All Husbands	1940	D:N.Smith	2005-07-08 03:35:45.068	2005-07-08 04:26:11.224
OW1	T:Citizen Kane	1940	D:Welles	2005-07-08 02:36:43.222	2005-07-08 04:05:38.587
OW2	T:The Magnificent Ambersons	1942	D:Welles	2005-07-08 13:58:41.993	2005-07-08 14:43:43.445
OW3	T:It's all True	1942	D:Welles	2005-07-08 06:05:14.88	2005-07-08 07:32:54.677
OW4	T:The Stranger	1946	D:Welles	2005-07-08 03:27:33.174	2005-07-08 03:31:21.087
OW5	T:The Lady From Shanghai	1947	D:Welles	2005-07-07 18:49:19.52	2005-07-07 20:18:23.771
OW6	T:Macbeth	1948	D:Welles	2005-07-08 06:02:07.135	2005-07-08 07:31:38.929
OW7	T:Othello	1951	D:Welles	2005-07-08 12:00:27.74	2005-07-08 12:29:06.183
OW8	T:Confidential Report	1955	D:Welles	2005-07-08 05:11:43.427	2005-07-08 06:30:34.464
OW9	T:A Touch of Evil	1958	D:Welles	2005-07-07 20:07:40.688	2005-07-07 21:03:03.744
OW10	T:The Trial	1962	D:Welles	2005-07-08 15:25:10.899	2005-07-08 16:41:47.989
OW11	T:Chimes at Midnight	1966	D:Welles	2005-07-07 16:44:29.889	2005-07-07 17:57:00.318
PS1	T:The Great McGinty	1940	D:P.Sturges	2005-07-08 02:08:59.729	2005-07-08 03:16:33.736
PS2	T:Christmas in July	1940	D:P.Sturges	2005-07-07 20:20:14.501	2005-07-07 20:49:48.152
PS3	T:Sullivan's Travels	1941	D:P.Sturges	2005-07-08 15:21:56.84	2005-07-08 16:30:28.34
PS4	T:The Lady Eve	1941	D:P.Sturges	2005-07-08 02:15:57.497	2005-07-08 03:19:59.532
PS5	T:The Palm Beach Story	1942	D:P.Sturges	2005-07-08 13:43:37.948	2005-07-08 15:04:15.226
PS7	T:The Miracle of Morgan's Creek	1943	D:P.Sturges	2005-07-08 06:52:47.008	2005-07-08 08:01:53.927
PS8	T:Hail the Conquering Hero	1944	D:P.Sturges	2005-07-08 10:09:49.579	2005-07-08 10:32:01.073
PS20	T:Unfaithfully Yours	1948	D:P.Sturges	2005-07-08 15:02:41.638	2005-07-08 15:16:59.623
PS21	T:The Beautiful Blonde from Bashful Bend	1949	D:P.Sturges	2005-07-08 15:12:59.317	2005-07-08 16:42:42.14
PS22	T:Les Carnets de Major Thompson	1950	D:P.Sturges	2005-07-08 03:08:41.334	2005-07-08 03:43:26.877
TBs40	Tm:Caligula	1980	D:Brass	2005-07-08 08:35:33.509	2005-07-08 09:00:54.78
BaD13	T:The Blue Lamp	1950	D:B.Dearden	2005-07-08 00:23:02.339	2005-07-08 01:42:12.744
BaD22	T:Who Done It	1956	D:B.Dearden	2005-07-07 22:44:23.16	2005-07-08 00:02:37.318
BaD26	T:The League of Gentlemen	1960	D:B.Dearden	2005-07-07 19:23:43.677	2005-07-07 20:45:21.716
BaD28	T:All Night Long	1961	D:B.Dearden	2005-07-07 17:34:42.808	2005-07-07 18:07:24.804
BaD29	T:Victim	1961	D:B.Dearden	2005-07-08 12:52:58.597	2005-07-08 13:12:45.682
BaD35	T:Masquerade	1965	D:B.Dearden	2005-07-08 02:58:46.744	2005-07-08 03:42:52.781
BaD39	T:The Man who Haunted Himself	1970	D:B.Dearden	2005-07-08 01:27:14.205	2005-07-08 02:31:59.263
BSh10	T:Dumbo	1941	D:Sharpsteen	2005-07-07 17:53:38.844	2005-07-07 19:03:15.262
DBy1	T:Perr Gynt	1941	D:Bradley	2005-07-07 18:58:55.125	2005-07-07 19:43:04.123
DBy2	T:Julius Ceasar	1950	D:Bradley	2005-07-08 12:18:10.302	2005-07-08 13:13:57.353
DBy4	T:Talk About a Stranger	1952	D:Bradley	2005-07-07 16:20:18.303	2005-07-07 17:22:33.754
DBy10	T:They Saved Hitler's Brain	1963	D:Bradley	2005-07-08 01:14:14.137	2005-07-08 01:15:53.186
DMi15	T:Love Happy	1949	D:D.Miller	2005-07-08 10:23:27.441	2005-07-08 11:24:28.997
DMi25	T:The Opposite Sex	1956	D:D.Miller	2005-07-08 13:08:21.939	2005-07-08 14:12:56.882
DMi27	T:The Story of Esther Costello	1957	D:D.Miller	2005-07-08 14:54:41.979	2005-07-08 15:47:41.666
DMi28	T:Happy Anniversary	1959	D:D.Miller	2005-07-08 08:26:19.782	2005-07-08 08:42:26.746
DMi32	T:Back Street	1961	D:D.Miller	2005-07-07 21:11:08.998	2005-07-07 22:17:18.183
DMi35	T:Lonely Are the Brave	1962	D:D.Miller	2005-07-07 23:23:23.18	2005-07-08 00:37:54.183
GSy4	T:Anchors Aweigh	1945	D:Sidney	2005-07-08 14:05:42.15	2005-07-08 14:31:23.066
GSy7	T:The Three Musketeers	1948	D:Sidney	2005-07-08 04:37:35.495	2005-07-08 05:37:57.979
GSy10	T:Showboat	1951	D:Sidney	2005-07-07 20:06:11.835	2005-07-07 21:35:04.679
GSy11	T:Sacaramouche	1952	D:Sidney	2005-07-08 10:38:00.459	2005-07-08 11:48:42.358
GSy13	T:Kiss Me Kate	1953	D:Sidney	2005-07-08 09:58:39.498	2005-07-08 11:11:08.809
GSy16	T:Jeanne Eagles	1957	D:Sidney	2005-07-08 12:07:21.673	2005-07-08 13:16:54.758
GSy17	T:Pal Joey	1957	D:Sidney	2005-07-08 06:56:58.387	2005-07-08 08:08:56.501
GSy30	T:Bye Bye Birdie	1963	D:Sidney	2005-07-07 18:29:38.968	2005-07-07 18:46:47.635
GSy40	T:Half a Sixpence	1967	D:Sidney	2005-07-07 16:43:58.383	2005-07-07 16:46:31.847
IrR6	T:Now, Voyager	1942	D:Rapper	2005-07-08 15:17:36.866	2005-07-08 16:36:53.45
IrR8	T:The Adventures of Mark Twain	1944	D:Rapper	2005-07-08 04:55:17.895	2005-07-08 05:31:58.7
IrR10	T:The Corn is Green	1945	D:Rapper	2005-07-08 05:58:26.312	2005-07-08 06:50:09.028
IrR12	T:Rhapsody in Blue	1945	D:Rapper	2005-07-08 00:30:24.98	2005-07-08 01:27:18.997
IrR16	T:Deception	1946	D:Rapper	2005-07-08 06:29:00.275	2005-07-08 07:55:50.206
IrR27	T:The Brave One	1958	D:Rapper	2005-07-08 03:00:43.118	2005-07-08 04:12:04.439
IrR32	T:The Miracle	1959	D:Rapper	2005-07-07 16:52:53.817	2005-07-07 18:16:37.881
IrR50	Tm:Born Again	1978	D:Rapper	2005-07-08 07:33:48.819	2005-07-08 08:42:45.57
IH1	T:The Maltese Falcon	1941	D:J.Huston	2005-07-08 05:46:21.671	2005-07-08 06:32:14.729
IH2	T:This is our Life	1942	D:J.Huston	2005-07-07 20:10:49.143	2005-07-07 20:48:58.216
IH3	T:Across the Pacific	1942	D:J.Huston	2005-07-08 09:53:41.873	2005-07-08 11:20:12.714
IH4	T:The Battle of San Pietro	1943	D:J.Huston	2005-07-08 12:17:56.354	2005-07-08 12:20:39.881
IH11	T:The Treasure of the Sierra Madre	1948	D:J.Huston	2005-07-08 02:39:32.531	2005-07-08 03:36:25.021
