FILMID	TITLE	ACTOR	TIME_INTERVAL_START_TIMESTAMP	TIME_INTERVAL_END_TIMESTAMP
NML2	T:Horse Feathers	Nat Pendleton	2005-07-07 20:49:38.276	2005-07-07 22:17:35.249
NML4	T:Alice in Wonderland	Ned Sparks	2005-07-08 05:23:53.227	2005-07-08 06:44:49.48
NML5	T:It's a Gift	Baby LeRoy	2005-07-08 05:58:57.256	2005-07-08 06:19:11.018
NML7	T:Topper	Billie Burke	2005-07-08 04:08:38.35	2005-07-08 04:36:14.305
NML7	T:Topper	Alan Mowbray	2005-07-07 17:48:50.5	2005-07-07 19:08:26.141
NML7	T:Topper	Arthur Lake	2005-07-08 10:34:43.44	2005-07-08 11:02:45.016
NML10	T:Topper Takes a Trip	Billie Burke	2005-07-07 19:15:29.115	2005-07-07 20:36:09.256
NML10	T:Topper Takes a Trip	Alan Mowbray	2005-07-07 20:16:45.345	2005-07-07 21:25:14.665
NML20	T:Swing Shift Maisie	Ann Sothern	2005-07-07 17:10:13.674	2005-07-07 18:20:51.032
NML21	T:The Kid from Brooklyn	Walter Abel	2005-07-07 21:14:17.007	2005-07-07 21:19:27.866
NML21	T:The Kid from Brooklyn	Lionel Stander	2005-07-08 11:58:02.105	2005-07-08 12:06:22.059
NML24	T:Road to Rio	Bing Crosby	2005-07-08 13:02:48.91	2005-07-08 13:53:19.009
NML31	T:Casanova's Big Night	Basil Rathbone	2005-07-08 01:13:27.741	2005-07-08 02:41:14.758
NML31	T:Casanova's Big Night	Audrey Dalton	2005-07-08 13:45:06.951	2005-07-08 14:42:39.609
NML31	T:Casanova's Big Night	Primo Carnera	2005-07-08 01:36:33.037	2005-07-08 01:41:49.915
NML31	T:Casanova's Big Night	Arnold Moss	2005-07-08 02:50:45.056	2005-07-08 04:13:57.417
NML31	T:Casanova's Big Night	Lon Chaney~jr.	2005-07-08 08:07:33.567	2005-07-08 08:21:44.152
NMv1	T:Dark Eyes	Marthe Keller	2005-07-08 00:36:20.58	2005-07-08 00:50:13.935
NMv1	T:Dark Eyes	Pina Cei	2005-07-07 15:59:50.815	2005-07-07 16:57:04.208
NNo1	T:River of Unrest	Paul Farrell	2005-07-08 07:30:24.814	2005-07-08 08:59:23.311
NNo3	T:Las Vegas Lady	Andrew Stevens	2005-07-08 01:41:11.883	2005-07-08 02:06:55.018
NNo3	T:Las Vegas Lady	Lynne Moody	2005-07-08 10:51:34.039	2005-07-08 11:10:21.565
NNo7	T:King of the Mountain	Bill Forsythe	2005-07-07 21:30:42.99	2005-07-07 22:23:55.979
NNo8	T:Night Partners	M.Emmet Walsh	2005-07-07 22:46:42.522	2005-07-07 23:57:37.452
NNo13	T:Full Exposure: The Sex Tape Scandal	Lisa Hartman	2005-07-08 06:36:07.063	2005-07-08 06:53:53.093
NoB3	T:Pretty Poison	Beverly Garland	2005-07-08 03:24:35.617	2005-07-08 04:18:05.589
NoB10	TZ:Private School	Ray Walston	2005-07-08 05:07:18.773	2005-07-08 06:12:03.836
NoB10	TZ:Private School	Matthew Modine	2005-07-07 22:43:32.302	2005-07-07 23:05:17.159
NoE1	T:This is my Life	Bob Nelson	2005-07-08 07:20:49.713	2005-07-08 08:00:31.068
NoE1	T:This is my Life	Marita Geraghty	2005-07-08 11:02:15.527	2005-07-08 11:51:14.416
NoE1	T:This is my Life	Annie Golden	2005-07-08 11:09:21.832	2005-07-08 11:25:58.396
NoE5	T:The Women	Meg Ryan	2005-07-07 23:29:12.35	2005-07-07 23:49:26.574
NoL10	T:Bulldog Drummond at Bay	Richard Bird	2005-07-08 11:32:01.732	2005-07-08 12:13:14.257
NoL26	T:No Escape	Billy Milton	2005-07-08 00:38:26.94	2005-07-08 01:54:03.478
NoL26	T:No Escape	Ralph Ince	2005-07-07 21:02:15.173	2005-07-07 21:39:41.511
NoT3	T:The Ugly Dachshund	Parley Baer	2005-07-08 02:38:16.224	2005-07-08 03:44:37.066
NoT3	T:The Ugly Dachshund	Mako	2005-07-07 18:55:24.997	2005-07-07 19:34:09.977
NoT12	TZ:Snowball Express	Nancy Olson	2005-07-08 07:28:14.695	2005-07-08 08:01:08.165
NoT15	TZ:Cat from Outer Space	MacLean Stevenson	2005-07-07 16:52:57.178	2005-07-07 17:35:39.561
NOx20	T:Rhapsodia Satanica	Lyda Borelli	2005-07-08 15:12:25.464	2005-07-08 16:01:57.231
NPa3	T:The Court Jester	Basil rsthbone	2005-07-08 11:01:37.964	2005-07-08 11:11:08.317
NPa3	T:The Court Jester	Mildred Parker	2005-07-08 08:44:17.98	2005-07-08 09:53:17.238
NPa3	T:The Court Jester	Angela Lansbury	2005-07-08 04:22:10.658	2005-07-08 04:40:29.308
NPa3	T:The Court Jester	Michael Pate	2005-07-08 12:35:12.303	2005-07-08 12:53:29.206
NPa3	T:The Court Jester	Alan Napier	2005-07-08 13:18:58.685	2005-07-08 13:51:34.345
NR2	T:A Woman's Secret	Maureen oHare	2005-07-07 20:53:33.426	2005-07-07 21:04:03.82
NR2	T:A Woman's Secret	Melvyn Douglas	2005-07-08 12:49:12.19	2005-07-08 14:07:59.258
NR2	T:A Woman's Secret	Bill Williams	2005-07-08 05:54:37.318	2005-07-08 06:29:27.827
NR5	T:In a Lonely Place	Art Smith	2005-07-08 09:10:13.512	2005-07-08 10:35:03.83
NR8	TZ:The Lusty Men	Arthur Kennedy	2005-07-08 08:36:44.673	2005-07-08 09:16:22.922
NR11	T:Rebel Without a Cause	Natalie Wood	2005-07-08 15:02:20.596	2005-07-08 15:28:22.928
NR11	T:Rebel Without a Cause	Nick Adams	2005-07-08 07:15:04.299	2005-07-08 08:33:05.988
NR11	TZ:Rebel Without a Cause	Ann Doran	2005-07-08 12:29:38.93	2005-07-08 13:34:21.256
NR20	T:55 Days at Peking	Paul Lukas	2005-07-08 01:59:13.976	2005-07-08 02:31:09.489
NR20	T:55 Days at Peking	Massimo Serrato	2005-07-07 15:46:50.39	2005-07-07 15:54:19.513
NRe6	T:Longtime Companion	Mark Lamos	2005-07-08 05:23:01.217	2005-07-08 05:24:20.719
NRe10	T:Prelude to a Kiss	Meg Ryan	2005-07-08 03:04:33.542	2005-07-08 03:53:38.411
NRe10	T:Prelude to a Kiss	Alec Baldwin	2005-07-08 12:11:20.353	2005-07-08 13:23:19.985
NRe10	T:Prelude to a Kiss	Ned Beatty	2005-07-08 14:36:40.191	2005-07-08 14:55:33.306
NRe10	T:Prelude to a Kiss	Patty Duke	2005-07-08 06:06:53.513	2005-07-08 06:16:36.715
NSg10	T:The Happy Hooker	Lovelady Powell	2005-07-07 19:37:06.303	2005-07-07 20:35:10.367
NSg10	T:The Happy Hooker	Nicholas Pryor	2005-07-08 04:34:52.992	2005-07-08 05:57:06.627
NSv10	T:Household Saints	Lilly Taylor	2005-07-08 03:21:51.827	2005-07-08 04:23:27.107
NT20	T:Skippy	Mitzi Green	2005-07-08 06:53:23.739	2005-07-08 08:10:10.487
NT30	T:Huckleberry Finn	Mitzi Green	2005-07-08 06:58:13.565	2005-07-08 07:11:44.072
NT31	T:The Phantom President	Alan Mowbray	2005-07-08 14:04:12.245	2005-07-08 15:07:12.846
NT31	T:The Phantom President	Paul Hurst	2005-07-08 10:41:01.377	2005-07-08 11:30:16.147
NT36	T:We're Not Dressing	Bing Crosby	2005-07-07 21:13:02.763	2005-07-07 22:42:21.632
NT36	T:We're Not Dressing	Ray Milland	2005-07-08 05:58:35.404	2005-07-08 06:44:00.731
NT40	T:Mrs.~Wiggs of the Cabbage Patch	Zasu Pitts	2005-07-07 20:05:35.255	2005-07-07 21:20:26.916
NT44	T:The Big Broadcast of 1936	Lyda Roberti	2005-07-08 01:04:58.242	2005-07-08 02:01:34.899
NT44	T:The Big Broadcast of 1936	Benny Baker	2005-07-07 21:09:15.935	2005-07-07 22:32:45.21
NT44	T:The Big Broadcast of 1936	Bong Crosby	2005-07-07 15:47:50.684	2005-07-07 17:14:32.044
NT44	T:The Big Broadcast of 1936	Amos'n Andy	2005-07-08 09:31:30.612	2005-07-08 09:53:40.837
NT44	T:The Big Broadcast of 1936	Mary Boland	2005-07-07 19:17:41.959	2005-07-07 19:59:20.499
NT44	T:The Big Broadcast of 1936	Bill Robinson	2005-07-08 08:57:16.648	2005-07-08 09:11:24.384
NT44	T:The Big Broadcast of 1936	Akim Tamiroff	2005-07-08 13:37:02.671	2005-07-08 14:30:31.5
NT45	T:Strike Me Pink	Parkyakarkus	2005-07-07 20:04:40.795	2005-07-07 21:03:23.141
NT50	T:Mad About Music	Arthur Treacher	2005-07-08 04:56:35.801	2005-07-08 05:07:03.814
NT50	T:Mad About Music	Marcia Mae Jones	2005-07-08 13:04:53.095	2005-07-08 13:17:40.941
NT55	T:The Adventures of Tom Sawyer	May Robson	2005-07-08 00:45:42.365	2005-07-08 01:02:46.33
NT55	T:The Adventures of Tom Sawyer	Walter Brennan	2005-07-08 03:53:54.649	2005-07-08 04:01:46.741
NT60	T:Boys' Town	Mickey Rooney	2005-07-08 07:17:29.382	2005-07-08 08:02:42.66
NT60	T:Boys' Town	Bobs Watson	2005-07-07 20:18:39.293	2005-07-07 21:41:10.581
NT94	T:Big City	Betty Garrett	2005-07-08 05:41:28.949	2005-07-08 05:54:05.7
NT105	T:Room for one More	Lurene Tuttle	2005-07-07 16:26:17.427	2005-07-07 16:28:29.884
NT105	T:Room for one More	Randy Stuart	2005-07-07 19:34:55.686	2005-07-07 20:40:24.377
NT120	T:Bundle of Joy	Melville Cooper	2005-07-08 00:08:01.054	2005-07-08 01:14:26.475
NT120	T:Bundle of Joy	Nita Talbot	2005-07-08 06:45:12.362	2005-07-08 07:47:30.392
NT127	T:Blue Hawaii	Nancy Walters	2005-07-08 04:45:51.514	2005-07-08 05:16:06.229
NT127	TZ:Blue Hawaii	Angela Lansbury	2005-07-07 22:16:06.739	2005-07-07 23:42:41.743
NuJ1	T:Night People	Walter Abel	2005-07-07 21:41:06.061	2005-07-07 21:54:13.305
NuJ1	T:Night People	Peter vanEyck	2005-07-07 19:22:22.638	2005-07-07 19:48:10.364
NuJ2	T:Black Widow	Peggy Ann Gardner	2005-07-07 19:17:11.926	2005-07-07 19:41:31.964
NuJ2	T:Black Widow	Reginald Gardiner	2005-07-08 00:21:36.683	2005-07-08 01:38:07.117
NuJ2	T:Black Widow	Otto Kruger	2005-07-08 13:01:41.41	2005-07-08 13:29:54.409
NuJ3	T:How to Be Very Very Popular	Betty Grable	2005-07-08 01:24:16.536	2005-07-08 01:38:54.293
NuJ3	T:How to Be Very Very Popular	Bob Cummings	2005-07-08 13:21:20.939	2005-07-08 13:56:47.987
NuJ3	T:How to Be Very Very Popular	Orson Bean	2005-07-08 01:59:13.991	2005-07-08 02:43:51.488
NuJ4	T:The Man in The Gray Flannel Suit	Arthur OConnell	2005-07-08 00:59:30.718	2005-07-08 02:00:01.123
NuJ4	T:The Man in The Gray Flannel Suit	Mickey Maga	2005-07-07 18:59:12.573	2005-07-07 19:05:37.933
NuJ7	T:The Man Who Understood Women	Myron McCormick	2005-07-07 15:38:44.213	2005-07-07 17:02:55.073
NuJ7	T:The Man Who Understood Women	Marcel Dalio	2005-07-08 00:25:11.794	2005-07-08 01:51:17.989
OlA14	T:Irma Vep	Maggie Cheung	2005-07-07 18:17:12.27	2005-07-07 19:14:42.261
OlA14	T:Irma Vep	Nathalie Richard	2005-07-07 19:34:54.482	2005-07-07 19:39:35.124
OlS3	T:The Hand	Michael Caine	2005-07-07 20:29:27.949	2005-07-07 21:55:55.169
OlS12	T:Wall Street	Michael Douglas	2005-07-08 05:28:29.711	2005-07-08 06:28:38.385
OlS12	T:Wall Street	Martin Sheen	2005-07-07 20:22:27.59	2005-07-07 21:13:03.839
OlS12	T:Wall Street	Annie McEnroe	2005-07-08 10:34:26.589	2005-07-08 11:36:07.589
OlS12	T:Wall Street	Monique VanVooren	2005-07-08 12:05:52.908	2005-07-08 13:21:11.261
OlS15	T:Born on the Fourth of July	Paul Abbott	2005-07-08 12:25:29.672	2005-07-08 13:49:38.922
OlS18	T:JFK	Michael Rooker	2005-07-08 01:45:38.867	2005-07-08 02:35:47.274
OlS18	T:JFK	Walter Matthau	2005-07-08 05:53:12.302	2005-07-08 06:41:29.635
OlS22	T:Natural Born Killers	Quentin Tarantino	2005-07-08 13:35:55.229	2005-07-08 14:51:59.225
OlS25	T:U-Turn	Powers Boothe	2005-07-08 03:29:31.989	2005-07-08 03:58:44.473
OP10	T:A Royal Scandal	Anne Baxter	2005-07-08 03:01:00.729	2005-07-08 03:52:45.692
OP10	T:A Royal Scandal	Mischa Auer	2005-07-08 03:50:39.626	2005-07-08 04:04:01.735
OP12	T:Fallen Angel	Anne Revere	2005-07-08 02:13:15.052	2005-07-08 03:18:17.744
OP13	T:Forever Amber	Ricard Haydn	2005-07-07 20:13:40.307	2005-07-07 20:25:32.896
OP13	T:Forever Amber	Anne Revere	2005-07-08 15:28:44.341	2005-07-08 15:45:51.142
OP15	T:The Fan	Madeleine Carroll	2005-07-07 18:00:18.481	2005-07-07 18:59:42.188
OP15	T:The Fan	Marita Hunt	2005-07-07 18:12:20.411	2005-07-07 19:35:59.128
OP20	T:Angel Face	Barbara ONeil	2005-07-08 05:08:23.813	2005-07-08 05:13:02.534
OP20	T:Angel Face	Mona Freeman	2005-07-08 12:15:44.127	2005-07-08 13:28:32.743
OP20	T:Angel Face	Raymond Greenleaf	2005-07-08 06:44:08.783	2005-07-08 07:05:24.119
OP23	T:River of No Return	Marilyn Monroe	2005-07-08 01:03:00.528	2005-07-08 01:34:41.785
OP23	T:River of No Return	Murvyn Vrye	2005-07-08 05:22:30.289	2005-07-08 05:54:59.568
OP24	T:Carmen Jones	Olga James	2005-07-07 19:43:16.253	2005-07-07 20:55:52.596
OP24	T:Carmen Jones	Archie Savage	2005-07-08 06:23:02.866	2005-07-08 06:44:35.371
OP26	T:The Man with the Golden Arm	Arnold Stang	2005-07-08 05:09:00.165	2005-07-08 06:38:37.016
OP31	T:Exodus	Paul Newman	2005-07-07 19:10:35.582	2005-07-07 19:22:04.734
OP31	T:Exodus	Ralph Richardson	2005-07-08 09:29:30.762	2005-07-08 09:41:57.695
OP40	T:Tell Me That You Love Me, Junie Moon	Liza Minelli	2005-07-08 03:14:34.987	2005-07-08 03:50:31.268
OP44	T:Such Good Friends	Louise Lasser	2005-07-07 16:11:36.9	2005-07-07 16:21:57.653
OP44	T:Such Good Friends	Nina Foch	2005-07-07 22:56:38.326	2005-07-07 23:12:28.268
OP44	T:Such Good Friends	Nancy Guild	2005-07-08 12:21:55.698	2005-07-08 12:27:42.84
OP44	T:Such Good Friends	William Redfield	2005-07-07 21:55:07.98	2005-07-07 22:36:26.333
OP50	T:The Human Factor	Richard Attenborough	2005-07-07 22:11:28.332	2005-07-07 23:15:49.135
OP50	T:The Human Factor	Ann Todd	2005-07-08 10:24:04.293	2005-07-08 11:03:24.305
OW1	T:Citizen Kane	Ray Collins	2005-07-07 16:28:20.468	2005-07-07 17:43:16.042
OW1	T:Citizen Kane	Paul Stewart	2005-07-08 01:59:15.69	2005-07-08 02:03:22.38
OW2	T:The Magnificent Ambersons	Anne Baxter	2005-07-08 11:16:08.97	2005-07-08 12:28:45.597
OW2	T:The Magnificent Ambersons	Ray Collins	2005-07-08 00:26:18.647	2005-07-08 01:21:00.256
OW2	T:The Magnificent Ambersons	Richard Bennett	2005-07-08 14:12:16.99	2005-07-08 14:48:35.451
OW4	T:The Stranger	Phillip Marrivale	2005-07-08 11:19:46.62	2005-07-08 12:24:42.755
OW4	T:The Stranger	Billy House	2005-07-08 12:36:04.929	2005-07-08 12:52:48.981
OW5	T:The Lady From Shanghai	Orson Welles	2005-07-07 16:24:39.805	2005-07-07 17:30:06.635
OW7	T:Othello	Michael Lawrence	2005-07-08 02:10:02.612	2005-07-08 02:58:37.263
OW8	T:Confidential Report	Orson Welles	2005-07-08 05:05:49.433	2005-07-08 05:53:57.935
OW9	T:A Touch of Evil	Marlene Dietrich	2005-07-07 22:01:15.458	2005-07-07 22:48:04.358
OW9	T:A Touch of Evil	Ray Collins	2005-07-07 16:48:05.672	2005-07-07 17:45:14.461
OW9	T:A Touch of Evil	Zsa Zsa Gabor	2005-07-08 10:45:29.002	2005-07-08 10:57:14.757
OW10	T:The Trial	Anthony Perkins	2005-07-08 02:34:50.59	2005-07-08 02:52:07.835
OW10	T:The Trial	Akim Tamiroff	2005-07-08 14:01:58.58	2005-07-08 14:57:11.936
OW10	T:The Trial	Madeleine Robinson	2005-07-07 16:06:50.604	2005-07-07 17:08:47.294
OW10	T:The Trial	Michel Lonsdale	2005-07-07 15:53:27.908	2005-07-07 16:14:35.925
OW10	T:The Trial	Orson Welles	2005-07-08 11:14:31.141	2005-07-08 11:32:33.579
OW11	T:Chimes at Midnight	Margeret Rutherford	2005-07-08 01:56:03.788	2005-07-08 02:10:22.728
PAal	T:A Force of One	Bill Wallace	2005-07-08 14:10:32.667	2005-07-08 14:55:53.839
PaB10	T:Grease 2	Michelle Pfeiffer	2005-07-08 09:51:17.029	2005-07-08 10:11:38.124
PaB10	T:Grease 2	Lorna Luft	2005-07-07 17:08:33.213	2005-07-07 18:02:37.866
PAd2	T:Sugarbaby	Marianne Sagebrecht	2005-07-07 16:08:07.161	2005-07-07 17:27:39.207
PAd13	T:Bagdad Cafe	Monica Calhoun	2005-07-08 12:33:08.201	2005-07-08 12:41:14.109
PAd13	T:Bagdad Cafe	Alan S. Craig	2005-07-08 09:06:37.52	2005-07-08 09:15:17.059
PaF10	T:Clifford	Martin Short	2005-07-07 20:50:08.046	2005-07-07 20:51:40.464
PaF10	T:Clifford	Mary Steenbugen	2005-07-08 11:36:10.649	2005-07-08 12:59:45.342
PaH50	T:Vicious Circle	Michael Kahn	2005-07-08 09:04:33.479	2005-07-08 09:32:52.35
PaH50	T:Vicious Circle	Paul Lambert	2005-07-07 23:09:01.26	2005-07-07 23:41:10.959
PaH50	T:Vicious Circle	Betty Woods	2005-07-08 11:26:34.937	2005-07-08 12:52:05.639
PaH52	T:Silent Witness	Pat Hitchcock	2005-07-07 19:34:36.115	2005-07-07 20:06:38.027
PaH54	T:Last Request	Milo Ross	2005-07-08 10:22:19.855	2005-07-08 11:05:53.851
PaH55	T:The Diplomatic Corpse	Peter Lorre	2005-07-08 11:32:29.206	2005-07-08 12:07:12.275
PaH61	T:Girls on the Loose	Mark Richman	2005-07-08 05:00:05.168	2005-07-08 05:03:40.226
PaH109	T:The Crooked Road	Pat Breslin	2005-07-08 01:22:39.778	2005-07-08 01:49:19.844
PaH109	T:The Crooked Road	Walter Matthau	2005-07-08 04:54:45.274	2005-07-08 05:13:54.285
PaH113	T:Hitch Hike	Read Morgan	2005-07-08 14:22:54.325	2005-07-08 15:25:42.141
PaH113	T:Hitch Hike	Paul E. Burns	2005-07-08 01:08:32.573	2005-07-08 01:24:40.284
PaH115	T:Letter of Credit	Bob Sweeney	2005-07-08 03:46:18.088	2005-07-08 04:54:38.733
PaH117	T:The Landlady	Barry Harvey	2005-07-08 11:15:16.79	2005-07-08 12:15:03.603
PaH123	T:The Old Pro	Richard Carlyle	2005-07-08 12:40:19.257	2005-07-08 13:17:45.923
PaH215	TZ:Ballad in Blue	Mary Peach	2005-07-08 05:12:15.526	2005-07-08 06:32:17.917
PaJ10	T:Shadow on the Wall	Ann Sothern	2005-07-07 15:47:51.476	2005-07-07 16:08:05.397
PaJ10	T:Shadow on the Wall	Barbara Billingsley	2005-07-08 04:17:37.391	2005-07-08 05:13:26.686
PAl6	T:Law of Desire	Miguel Molina	2005-07-08 03:57:29.47	2005-07-08 04:47:28.27
PAl6	T:Law of Desire	Manuela Velasco	2005-07-08 10:27:10.091	2005-07-08 10:31:12.123
PAl12	T:Tie Me Up, Tie Me Down	Lola Cordona	2005-07-08 12:55:17.63	2005-07-08 13:45:11.321
PAl14	T:High Heels	Marisa Paredes	2005-07-08 06:38:54.984	2005-07-08 07:22:26.279
PAl18	T:La flor de mi Secreto	Marisa Parades	2005-07-07 18:07:34.761	2005-07-07 19:12:03.663
PAl20	T:Carne Tremula	Pepe Sancho	2005-07-08 08:58:52.068	2005-07-08 09:12:18.388
PaM10	T:Orient Express	Ralph Morgan	2005-07-08 00:02:24.639	2005-07-08 00:20:20.632
PaM10	T:Orient Express	Norman Foster	2005-07-07 16:18:57.885	2005-07-07 17:16:21.02
PaP15	T:Il Vangelo Secondo Matteo	Mario Socrate	2005-07-08 08:04:40.962	2005-07-08 08:45:42.623
PAR10	T:Field of Dreams	Ray Liotta	2005-07-08 02:19:00.505	2005-07-08 02:49:08.397
PAu10	T:Lulu on the Bridge	Mira Sorvino	2005-07-08 06:58:30.95	2005-07-08 08:22:20.558
PB12	T:Far From Home: The Adventures of Yellow Dog	Mimi Rogers	2005-07-07 18:39:21.459	2005-07-07 18:49:46.685
PBa3	T:Death Race 2000	Mary Woronov	2005-07-07 17:28:31.653	2005-07-07 18:01:52.28
PBa4	T:Cannonball	Bill McKinney	2005-07-08 14:05:02.022	2005-07-08 15:29:58.544
PBa4	T:Cannonball	Martin Scorsese	2005-07-07 20:06:29.953	2005-07-07 20:43:34.403
PBa6	T:Eating Raoul	Paul Bartel	2005-07-08 12:35:57.781	2005-07-08 13:31:09.434
PBa9	T:Scenes from the Class Struggle in Beverly Hills	Ray Sharkey	2005-07-08 03:38:29.321	2005-07-08 04:15:08.878
PBa9	T:Scenes from the Class Struggle in Beverly Hills	Wallace Shawn	2005-07-08 13:02:19.292	2005-07-08 14:10:39.9
PBa9	T:Scenes from the Class Struggle in Beverly Hills	Rebecca Shaeffer	2005-07-08 12:59:08.987	2005-07-08 14:22:43.788
PBa12	T:Shelf Life	OLan Jones	2005-07-08 03:17:04.577	2005-07-08 04:11:41.598
PBa12	T:Shelf Life	Andrea Stein	2005-07-08 00:07:18.019	2005-07-08 00:47:47.704
PBi10	T:Vautrin	Michel Simon	2005-07-08 01:04:51.754	2005-07-08 01:41:04.236
PBi10	T:Vautrin	Madeleine Solange	2005-07-08 10:51:06.338	2005-07-08 11:43:46.462
PBm1	T:Risky Business	Raphael Sbarge	2005-07-08 03:26:57.704	2005-07-08 03:52:40.624
PBo2	T:Targets	Peter Bogdanovich	2005-07-08 01:22:25.77	2005-07-08 02:48:45.033
PBo2	T:Targets	Nancy Hsueh	2005-07-07 17:17:04.592	2005-07-07 18:39:48.945
PBo2	T:Targets	Mike Farrell	2005-07-08 03:40:06.949	2005-07-08 04:14:41.801
PBo3	T:The Last Picture Show	Bill Thurman	2005-07-08 02:04:52.075	2005-07-08 03:16:44.53
PBo5	T:What's Up, Doc?	Austin Pendleton	2005-07-08 15:29:41.974	2005-07-08 16:42:48.013
PBo5	T:What's Up, Doc?	Madeleine Kahn	2005-07-08 14:02:23.363	2005-07-08 15:14:28.513
PBo6	T:Paper Moon	Madeleine Kahn	2005-07-08 12:39:06.839	2005-07-08 13:38:54.138
PBo6	T:Paper Moon	Randy Quaid	2005-07-08 00:30:48.35	2005-07-08 00:49:20.291
PBo11	T:They All Laughed	Blaine Novak	2005-07-08 09:02:51.681	2005-07-08 09:59:33.165
PBo11	T:They All Laughed	Patti Hansen	2005-07-08 04:55:36.839	2005-07-08 06:25:21.893
PBo11	T:They All Laughed	Blaine Novak	2005-07-08 10:19:09.802	2005-07-08 11:23:12.118
PBo20	T:Noises Off	Marilu Henner	2005-07-07 18:06:24.327	2005-07-07 18:31:22.174
PBz10	TZ:Nobody's Perfekt	Alex Karras	2005-07-07 23:01:50.185	2005-07-07 23:38:01.522
PCa10	T:The Full Monty	Paul Barber	2005-07-08 05:51:41.235	2005-07-08 06:31:37.767
PCo11	T:And Then There Were None	Oliver Reed	2005-07-08 00:09:44.245	2005-07-08 01:03:26.629
PCo11	T:And Then There Were None	Richard Attenborough	2005-07-07 18:53:31.551	2005-07-07 20:15:43.93
PCo11	T:And Then There Were None	Alberto deMendoza	2005-07-08 02:44:06.731	2005-07-08 04:04:09.499
PCo11	T:And Then There Were None	Maria Rohm	2005-07-08 10:20:20.528	2005-07-08 11:00:38.764
PCo12	T:The Spiral Staircase	Mildred Dunnock	2005-07-08 15:08:51.374	2005-07-08 15:27:03.811
PCr8	T:The Hound of the Baskervilles	William Shatner	2005-07-08 03:14:40.335	2005-07-08 04:08:15.562
PCr8	T:The Hound of the Baskervilles	Anthony Zerbe	2005-07-07 22:40:05.929	2005-07-07 23:34:25.352
PCx28	T:The Exile	Beth Champion	2005-07-08 08:39:20.25	2005-07-08 09:18:46.325
PCz25	T:As You Like It	Richard Ainley	2005-07-08 00:33:04.816	2005-07-08 01:21:19.726
PCz25	T:As You Like It	Mackenzie Ward	2005-07-07 16:02:13.812	2005-07-07 17:10:03.165
PCz25	T:As You Like It	Aubrey Mather	2005-07-08 12:45:04.357	2005-07-08 14:00:38.898
PCz25	T:As You Like It	Peter Bull	2005-07-08 10:11:16.445	2005-07-08 10:26:52.991
PCz30	T:Dreaming Lips	Raymond Massey	2005-07-07 15:40:26.934	2005-07-07 15:54:58.462
PdB3	T:Cartouche	Odile Versois	2005-07-08 08:41:52.028	2005-07-08 09:59:28.862
PdB3	T:Cartouche	Marcel Dalio	2005-07-08 07:44:39.331	2005-07-08 08:50:49.134
PdB3	T:Cartouche	Philippe Lemaire	2005-07-07 19:37:13.97	2005-07-07 20:50:05.991
PDu3	T:The House That Dripped Blood	Nyree Dawn Porter	2005-07-08 14:24:32.752	2005-07-08 14:49:55.278
PDu3	T:The House That Dripped Blood	Michael Pertwee	2005-07-08 11:04:37.781	2005-07-08 12:28:03.895
PDu10	T:Experience Preferred...But Not Essential	Alun Lewis	2005-07-08 15:11:54.444	2005-07-08 16:05:15.553
PeB6	T:King Lear	Alan Webb	2005-07-08 08:41:24.895	2005-07-08 08:50:02.396
PeB6	T:King Lear	Patrick Macgee	2005-07-08 02:48:26.167	2005-07-08 04:14:46.644
PeB10	T:The Mahabharata	Miriam Goldschmidt	2005-07-08 07:23:34.659	2005-07-08 08:01:34.558
PeB10	T:The Mahabharata	Antonin StahlyVishwanathan	2005-07-08 10:37:27.335	2005-07-08 11:20:26.861
PeB10	T:The Mahabharata	Mamadou Diome	2005-07-08 06:58:37.695	2005-07-08 08:03:43.879
PeC10	TZ:Highpoint	Beverly D'Angelo	2005-07-08 14:58:56.144	2005-07-08 16:07:43.749
PeG5	T:Becket	Martita Hunt	2005-07-08 06:55:03.79	2005-07-08 07:03:44.446
PeG5	T:Becket	Paolo Stoppa	2005-07-08 07:41:32.738	2005-07-08 08:10:14.331
PeG6	T:Hotel Paradiso	Alec Guiness	2005-07-07 21:57:18.89	2005-07-07 22:09:36.836
PeG6	T:Hotel Paradiso	Akim Tamiroff	2005-07-08 14:15:01.342	2005-07-08 14:27:11.93
PeG6	T:Hotel Paradiso	Peggy Mount	2005-07-08 03:11:05.371	2005-07-08 04:24:12.105
PeM10	TZ:Hot Dog...The Movie	Patrick Houser	2005-07-07 19:53:42.902	2005-07-07 21:18:59.275
PeM20	T:Through the Eyes of a Killer	Marg Helgenberger	2005-07-08 14:45:14.977	2005-07-08 15:13:07.575
PeS3	T:Countess Dracula	Nigel Green	2005-07-08 10:09:00.992	2005-07-08 10:11:37.658
PeS3	T:Countess Dracula	Maurice Denham	2005-07-08 12:16:48.922	2005-07-08 13:32:53.757
PeS3	T:Countess Dracula	Patience Collier	2005-07-08 08:17:47.002	2005-07-08 08:42:53.09
PeS3	T:Countess Dracula	Peter Jeffrey	2005-07-07 23:22:26.031	2005-07-08 00:30:05.462
PeS5	T:Hands of the Ripper	Angharad Rees	2005-07-08 14:48:38.129	2005-07-08 14:51:49.835
